Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,Price_Range,MA_7,MA_30,MA_90,Volatility_30,Volume_MA_30,Day_of_Week,Month,Quarter,Year,Close_Diff
128.300003,130.419998,128.139999,129.669998,118.793732,45770900,0.8163713922118454,0.008130571066629025,2.2799990000000037,116.54397585714287,115.53261506666666,110.18205577777778,1.2192083338797337,41817646.666666664,3,4,2,2015,0.961945
130.490005,130.630005,129.229996,130.279999,119.352554,44525900,0.47041370835962937,0.004693107207917767,1.4000090000000114,117.00203914285714,115.710649,110.39562821111112,1.182437552156681,41689753.333333336,4,4,2,2015,0.5588219999999922
132.309998,133.130005,131.149994,132.649994,121.523735,96954200,1.8191324167223133,0.018027841694761515,1.9800110000000188,117.85010414285715,115.98731806666666,110.64853348888889,1.2086990540514684,43193983.333333336,0,4,2,2015,2.1711810000000042
134.460007,134.539993,129.570007,130.559998,119.609047,118924000,-1.5755671104085156,-0.01588111102816392,4.969986000000006,118.61048557142858,116.15863283333334,110.89517053333333,1.2415471707609462,45962306.666666664,1,4,2,2015,-1.9146879999999982
130.160004,131.589996,128.300003,128.639999,117.850105,63386100,-1.4705760509905241,-0.014814962123559575,3.2899930000000097,118.74659614285714,116.20749300000001,111.09529353333333,1.2415919656765144,46374406.666666664,2,4,2,2015,-1.7589420000000047
128.639999,128.639999,124.580002,125.150002,114.65284,83195400,-2.7129929158739463,-0.027504740305413045,4.059996999999996,118.51625714285714,116.1061093,111.22704072222223,1.3220230208169146,46971890.0,3,4,2,2015,-3.1972650000000016
126.099998,130.130005,125.300003,128.949997,118.134094,58512600,3.0363434521116117,0.02991158905458544,4.8300020000000075,118.55944385714285,116.15038799999999,111.40628944444444,1.4318081451226299,47395326.666666664,4,5,2,2015,3.481254000000007
129.5,130.570007,128.259995,128.699997,117.90506,50988300,-0.1938762911238845,-0.001940644744731205,2.3100120000000004,118.4324907142857,116.2358919,111.57123195555556,1.411485651618369,46805100.0,0,5,2,2015,-0.22903399999999863
128.149994,128.449997,125.779999,125.800003,115.248314,49271400,-2.2532926067804104,-0.022790671646766274,2.6699979999999925,117.8461707142857,116.19283466666666,111.71071051111113,1.461648661576863,47190490.0,1,5,2,2015,-2.6567460000000125
126.559998,126.75,123.360001,125.010002,114.524582,72141000,-0.6279762149058454,-0.006299562794471472,3.389999000000003,116.84629171428571,116.14153206666667,111.84752183333335,1.4641696622363845,48500446.666666664,2,5,2,2015,-0.7237319999999983
124.769997,126.080002,124.019997,125.260002,115.232941,43940900,0.6185213581482385,0.006166163659493595,2.0600049999999896,116.2211337142857,116.21491999999999,111.97212798888889,1.3846337743004067,48243303.333333336,3,5,2,2015,0.7083590000000015
126.68,127.620003,126.110001,127.620003,117.404037,55550400,1.884093195191472,0.018665639947352927,1.510002,116.1574097142857,116.33441613333333,112.12166868888887,1.4195852065695687,48509220.0,4,5,2,2015,2.1710960000000057
127.389999,127.559998,125.629997,126.32,116.208099,42035800,-1.0186515136613172,-0.010238752730738572,1.93000099999999,116.37958957142858,116.44427939999999,112.27201446666666,1.4250553291074823,48592206.666666664,0,5,2,2015,-1.1959379999999982
125.599998,126.879997,124.82,125.870003,115.794113,48160000,-0.35624539387741905,-0.0035688145886484455,2.05999700000001,116.04530657142857,116.44506623333334,112.43945823333334,1.3511702850520753,48627550.0,1,5,2,2015,-0.4139860000000084
126.150002,127.190002,125.870003,126.010002,115.922905,34694200,0.11122499811369035,0.0011116318893991948,1.31999900000001,115.76214157142856,116.50938916666668,112.61897933333334,1.3193278021341852,48381003.333333336,2,5,2,2015,0.12879200000000424
127.410004,128.949997,127.160004,128.949997,118.627556,45203500,2.333146326862656,0.02306344550453146,1.7899929999999955,116.24489042857144,116.6693636,112.85978074444445,1.381867260272211,48533740.0,3,5,2,2015,2.7046509999999984
129.070007,129.490005,128.210007,128.770004,118.461967,38208000,-0.13958729791246904,-0.0013968481173633298,1.2799980000000062,116.807374,116.79114346666665,113.09864055555556,1.3760989603823461,48733336.666666664,4,5,2,2015,-0.1655889999999971
128.380005,130.720001,128.360001,130.190002,119.76828,50882900,1.1027277640932587,0.010966920525923103,2.359999999999985,117.45527957142858,116.89447650000001,113.33690764444444,1.3597223445049795,49189633.333333336,0,5,2,2015,1.306313000000003
130.690002,130.880005,129.639999,130.070007,119.657898,44633200,-0.09216296668868029,-0.0009220546286332111,1.2400060000000224,117.77725971428572,117.03504936666667,113.5319721888889,1.3429525924039356,49510330.0,1,5,2,2015,-0.11038200000000131
130.0,130.979996,129.339996,130.059998,119.648712,36454900,-0.007676885649454679,-7.677180337403054e-05,1.6399999999999864,118.26877585714286,117.18783690000001,113.7257182888889,1.3405014542937823,49481186.666666664,2,5,2,2015,-0.009185999999999694
130.070007,131.630005,129.830002,131.389999,120.872238,39730400,1.0225985550099237,0.010174053894707208,1.8000030000000038,118.99422228571429,117.35209266666668,113.96104306666668,1.345476261812105,49722733.333333336,3,5,2,2015,1.2235259999999926
131.600006,132.970001,131.399994,132.539993,121.930191,45596000,0.8752655014131472,0.008714572582826954,1.570007000000004,119.852406,117.53512363333333,114.19828773333334,1.3511658367928352,49903000.0,4,5,2,2015,1.0579529999999977
132.600006,132.910004,129.119995,129.619995,119.243912,70697600,-2.2031286738491196,-0.022277599989182238,3.7900089999999977,119.94045685714286,117.63624593333333,114.40994316666666,1.4175853683453585,51047416.666666664,1,5,2,2015,-2.686278999999999
130.339996,132.259995,130.050003,132.039993,121.470222,45833200,1.8670219407092459,0.018498070267935117,2.2099919999999997,120.37020757142857,117.82837443333332,114.67655048888888,1.4498297662043693,51724370.0,2,5,2,2015,2.2263100000000122
131.860001,131.949997,131.100006,131.779999,121.231003,30733300,-0.19693633226421925,-0.001971305068344476,0.8499909999999886,120.57916800000001,117.99787083333334,114.94891504444445,1.450805870032857,51783133.333333336,3,5,2,2015,-0.23921900000000562
131.229996,131.449997,129.899994,130.279999,119.851089,50884500,-1.1382517391198999,-0.011447794056860802,1.5500030000000038,120.60676671428571,118.13999779999999,115.17826701111113,1.4655964317728662,52533650.0,4,5,2,2015,-1.3799139999999994
130.279999,131.389999,130.050003,130.539993,120.090279,32112800,0.19957265469652263,0.001993737730389848,1.339995999999985,120.6698477142857,118.3334612,115.40186151111112,1.4462575302610936,51872176.666666664,0,6,2,2015,0.23918999999999357
129.860001,130.660004,129.320007,129.960007,119.556694,33667600,-0.44431989370263825,-0.004453099282443829,1.3399969999999826,120.48191285714286,118.42210663333331,115.59063053333333,1.3938925554965484,51425953.333333336,1,6,2,2015,-0.5335850000000022
130.660004,130.940002,129.899994,130.119995,119.703903,30983500,0.123129031988789,0.0012305329036310826,1.0400080000000003,120.16387171428572,118.53672963333334,115.77515481111111,1.3888864862321637,51377566.666666664,2,6,2,2015,0.1472090000000037
129.580002,130.580002,128.910004,129.360001,119.00473,38450100,-0.5840853827464576,-0.005857978327875043,1.669998000000021,120.12970285714286,118.57582773333334,115.95069377777777,1.3740695009898556,51404086.666666664,3,6,2,2015,-0.6991730000000018
129.5,129.690002,128.360001,128.649994,118.351563,35626800,-0.548858015979703,-0.005503697757354527,1.3300009999999816,119.68418014285714,118.56108876666667,116.15912613333332,1.3701454998142941,51065950.0,4,6,2,2015,-0.6531669999999963
128.899994,129.210007,126.830002,127.800003,117.569611,52674800,-0.6607027234612928,-0.006628950256408664,2.380004999999997,119.16112414285715,118.50165733333333,116.29631172222223,1.3722199208129715,51337580.0,0,6,2,2015,-0.781952000000004
126.699997,128.080002,125.620003,127.419998,117.220032,56075400,-0.29733788946532114,-0.002977808167795947,2.4599990000000105,118.78525885714284,118.35820056666668,116.39321360000001,1.3269441379263625,49974953.333333336,1,6,2,2015,-0.3495789999999914
127.919998,129.339996,127.849998,128.880005,118.563141,39087300,1.1458015981432146,0.011392870072622253,1.4899980000000141,118.5670962857143,118.32333703333332,116.52268095555556,1.316391941031974,47313730.0,2,6,2,2015,1.3431089999999983
129.179993,130.179993,128.479996,128.589996,118.296387,35390900,-0.2249889786573811,-0.0022524245913342704,1.6999969999999962,118.38705242857144,118.3382131,116.63427992222223,1.288438477360918,46380556.666666664,3,6,2,2015,-0.26675400000000593
128.190002,128.330002,127.110001,127.169998,116.990044,36886200,-1.1042966172753799,-0.011104392360530365,1.2200010000000105,117.99935828571428,118.4161199,116.73116120000002,1.2012736935526136,44836916.666666664,4,6,2,2015,-1.3063429999999983
126.099998,127.239998,125.709999,126.919998,116.760063,43988900,-0.19658168519023356,-0.00196775160584703,1.5299990000000037,117.67869157142856,118.37031886666666,116.8162604,1.0634939542644497,44352793.333333336,0,6,2,2015,-0.2299809999999951
127.029999,127.849998,126.370003,127.599998,117.38562,31494100,0.5357628147220073,0.005343327114541024,1.4799950000000024,117.54069971428571,118.3530042,116.89965815555556,1.0680339285697393,43702986.666666664,1,6,2,2015,0.6255570000000006
127.720001,127.879997,126.739998,127.300003,117.109634,32918100,-0.23511056976144307,-0.0023538738863357876,1.139999000000003,117.47498871428571,118.4150482,116.99027035555555,0.9818972130861084,43157876.666666664,2,6,2,2015,-0.2759860000000032
127.230003,128.309998,127.220001,127.879997,117.643196,35407200,0.4556089723583234,0.004545742164499537,1.089997000000011,117.53544071428571,118.519002,117.07876955555557,0.9757011775599806,41933416.666666664,3,6,2,2015,0.5335620000000034
127.709999,127.82,126.400002,126.599998,116.465683,54716900,-1.0009189141716335,-0.010059617857908742,1.4199979999999925,117.23580385714286,118.56009339999999,117.1307732,0.9903795073315498,42292616.666666664,4,6,2,2015,-1.1775130000000047
127.489998,128.059998,127.080002,127.610001,117.394821,34039300,0.7977783464335975,0.007946129192335383,0.9799960000000141,117.10700871428571,118.5597862,117.16398802222221,0.939173342076264,41575580.0,0,6,2,2015,0.9291379999999947
127.480003,127.610001,126.879997,127.029999,116.861244,30268900,-0.45451493980300794,-0.004555509995115999,0.7300039999999939,117.08860871428571,118.5815577,117.17519111111112,0.9235084816899028,41183350.0,1,6,2,2015,-0.533576999999994
127.209999,129.800003,127.120003,128.110001,117.85482,55280900,0.8502185720357325,0.008466245708102414,2.680000000000007,117.24500257142857,118.65024793333333,117.1911229,0.932656614744099,41420713.333333336,2,6,2,2015,0.9935760000000045
128.860001,129.199997,127.5,127.5,117.29364,31938100,-0.47616211199508207,-0.004772993753605812,1.6999969999999962,117.23186257142856,118.6959391,117.19318504444445,0.9377612258333284,41328843.333333336,3,6,2,2015,-0.5611800000000073
127.669998,127.989998,126.510002,126.75,116.603653,44066800,-0.5882561066397174,-0.005899931483941093,1.4799959999999999,117.15957957142857,118.62847566666666,117.17852117777778,0.8381887074755314,41290953.333333336,4,6,2,2015,-0.6899870000000021
125.459999,126.470001,124.480003,124.529999,114.561371,49161400,-1.7514734293959,-0.017669932088026877,1.989998,116.71931885714285,118.49845580000002,117.14391382222222,0.8936925863732127,41656066.666666664,0,6,2,2015,-2.042282
125.57,126.120003,124.860001,125.43,115.389328,44370700,0.7227191790503351,0.007201200792734285,1.260002,116.56555385714286,118.35249073333333,117.10781779999999,0.878509162468222,41438993.333333336,1,6,2,2015,0.827957000000012
126.900002,126.940002,125.989998,126.599998,116.465683,30238800,0.9328029018420114,0.009284791627517625,0.950004000000007,116.43281985714285,118.24608356666666,117.0480543,0.8993268662168912,40959180.0,2,7,3,2015,1.0763549999999924
126.43,126.690002,125.769997,126.440002,116.318474,27211000,-0.1263968889445355,-0.0012647683718737164,0.9200050000000033,116.35528128571427,118.13507563333333,116.99510401111111,0.8992307254061018,40651050.0,3,7,3,2015,-0.1472090000000037
124.940002,126.230003,124.849998,126.0,115.913704,28060400,-0.34798427634117335,-0.0034859114991618273,1.380004999999997,116.07797900000001,117.96979116666667,116.97206154444446,0.8752449031581384,40262050.0,0,7,3,2015,-0.4047699999999992
125.889999,126.150002,123.769997,125.690002,115.628525,46946800,-0.24602699263237549,-0.0024633013635021565,2.380004999999997,115.84010542857142,117.75973563333334,116.92925835555555,0.8542691088784563,40307076.666666664,1,7,3,2015,-0.2851789999999994
124.480003,124.639999,122.540001,122.57,112.758286,60761600,-2.4822931884671218,-0.025136216149671,2.0999979999999994,115.2907672857143,117.5435481,116.87451482222221,0.8783252153351503,39975876.666666664,2,7,3,2015,-2.870238999999998
123.849998,124.059998,119.220001,120.07,110.458405,78595000,-2.0396558706115786,-0.020607440952062652,4.839996999999997,114.70462928571429,117.17648753333334,116.7878043,0.8532277326528385,41067936.666666664,3,7,3,2015,-2.299880999999999
121.940002,123.849998,121.209999,123.279999,113.41143,61354500,2.673427160205688,0.02638315511246803,2.639999000000003,114.42207242857144,116.9158351,116.73115680000002,1.0126952054219611,42088643.333333336,4,7,3,2015,2.9530249999999967
125.029999,125.760002,124.32,125.660004,115.600922,41440500,1.930574369796756,0.019121752119910726,1.4400020000000069,114.29853514285715,116.77416286666667,116.70718388888888,1.0698167579940994,41773843.333333336,0,7,3,2015,2.1894920000000013
126.040001,126.370003,125.040001,125.610001,115.554909,31768100,-0.039803315755559954,-0.0003981123937793168,1.3300019999999932,114.18945442857144,116.62298386666666,116.7043812777778,1.068283123415599,41762353.333333336,1,7,3,2015,-0.04601300000000208
125.720001,127.150002,125.580002,126.82,116.66806,33649200,0.9633091398998817,0.009586989009938976,1.5700000000000074,114.29721957142858,116.52669606666667,116.7120128777778,1.0844616329499195,41761740.0,2,7,3,2015,1.113151000000002
127.739998,128.570007,127.349998,128.509995,118.222786,36222400,1.3326063705867863,0.013238052749815057,1.2200090000000046,114.6678282857143,116.4773255,116.73142247777778,1.1141867916685189,41936370.0,3,7,3,2015,1.5547260000000023
129.080002,129.619995,128.309998,129.619995,119.243912,46164700,0.8637302795418744,0.008600214703338263,1.3099969999999814,115.59434628571428,116.48529823333334,116.78894913333332,1.1209407262013693,42193523.333333336,4,7,3,2015,1.0211259999999953
130.970001,132.970001,130.699997,132.070007,121.497826,58900200,1.89017113091694,0.018725293562075772,2.270004,117.17140642857143,116.59017366666666,116.89462583333334,1.1663333164370968,42969303.333333336,0,7,3,2015,2.253914000000009
132.850006,132.919998,130.320007,130.75,120.283463,76756400,-0.9994936041077818,-0.010045220756561165,2.5999909999999886,118.15312542857143,116.6806354,116.96431391111112,1.175497549055255,43772023.333333336,1,7,3,2015,-1.2143630000000059
121.989998,125.5,121.989998,125.220001,115.196144,115450600,-4.2294417479483375,-0.04321487338048367,3.510002,118.0953,116.61317246666665,116.98623036666666,1.4143034986925782,45751196.666666664,2,7,3,2015,-5.087318999999994
126.199997,127.089996,125.059998,125.160004,115.14093,50999500,-0.047930423782249765,-0.0004794191408158229,2.029998000000006,118.03616014285714,116.49909876666668,116.99368954444445,1.3962265368727351,46148270.0,3,7,3,2015,-0.055214000000006536
125.32,125.739998,123.900002,124.5,114.533791,42162300,-0.5273007609023161,-0.005286958979043922,1.8399959999999993,117.73126457142857,116.37367889999999,116.97312833333334,1.3983380243246046,46373983.333333336,4,7,3,2015,-0.6071390000000036
123.089996,123.610001,122.120003,122.769997,112.942253,44455500,-1.3895794298819597,-0.013993244668484199,1.489998,116.97690271428573,116.23875253333334,116.92032724444445,1.4063631936190495,46626293.333333336,0,7,3,2015,-1.591538
123.379997,123.910004,122.550003,123.379997,113.503433,33618100,0.49687338891672983,0.004956430469053136,1.360000999999997,116.15683428571428,116.1301982,116.88363502222221,1.4105441472143871,46280600.0,1,7,3,2015,0.5611800000000073
123.150002,123.5,122.269997,122.989998,113.144638,37011700,-0.31610938146690026,-0.0031661006258389608,1.2300029999999964,114.9635217142857,115.98883213333333,116.85924274444444,1.406193644401246,46464520.0,2,7,3,2015,-0.35879500000000064
122.32,122.57,121.709999,122.370003,112.574303,33628300,-0.5040760305406566,-0.005053507793700055,0.8600009999999969,113.86221314285714,115.83765443333333,116.81517910000001,1.4078557795535396,46488193.333333336,3,7,3,2015,-0.570335
122.599998,122.639999,120.910004,121.300003,111.589928,42885000,-0.8744224692201708,-0.008782679762235372,1.7299950000000024,113.34703942857142,115.63587883333334,116.76547096666667,1.4099820655300466,46737453.333333336,4,7,3,2015,-0.984375
121.5,122.57,117.519997,118.440002,108.958878,69976000,-2.357784476749547,-0.02386024998694011,5.05000299999999,112.46388914285714,115.385652,116.72022179999999,1.4586035285336545,47246090.0,0,8,3,2015,-2.631050000000002
117.419998,117.699997,113.25,114.639999,105.463081,124138600,-3.2083636176943764,-0.03260959644758167,4.449996999999996,111.16807342857143,114.98792733333333,116.62737655555554,1.543908102537505,50249400.0,1,8,3,2015,-3.495796999999996
112.949997,117.440002,112.099998,115.400002,106.162231,99312600,0.6629334107923546,0.006607456707736221,5.3400040000000075,110.19949885714286,114.63129356666667,116.55237688888889,1.5546179847525978,52550856.666666664,2,8,3,2015,0.699150000000003
115.970001,116.5,114.120003,115.129997,106.393257,52903000,0.21761599942262677,0.0021737955876626773,2.379997000000003,109.18375942857143,114.24924146666667,116.4481852111111,1.5426133774689668,52471593.333333336,3,8,3,2015,0.23102599999999995
114.580002,116.25,114.5,115.519997,106.753654,38670400,0.33874045232020755,0.00338168019194138,1.75,108.27076171428573,113.8979086,116.36774562222222,1.5470983000431981,52696003.333333336,4,8,3,2015,0.36039699999999186
116.529999,119.989998,116.529999,119.720001,110.634941,54951600,3.635741592507924,0.03571208040651097,3.4599989999999963,107.99371,113.69895153333333,116.3322636,1.7043397266869953,53058830.0,0,8,3,2015,3.8812870000000004
117.809998,118.18,113.330002,113.489998,104.877724,97082800,-5.203796330492006,-0.05344082320926032,4.849998000000014,107.03482371428572,113.37616329999999,116.22192085555555,1.9185308992414467,54656210.0,1,8,3,2015,-5.757216999999997
112.529999,115.419998,109.629997,115.239998,106.494896,101217500,1.541959472728438,0.01530192089005167,5.790001000000004,106.6828262857143,113.07968223333334,116.10888315555555,1.9389579977450506,56551103.333333336,2,8,3,2015,1.6171719999999965
116.040001,116.400002,114.540001,115.150002,106.411743,48535800,-0.07808167632746832,-0.0007811217594580117,1.860000999999997,106.81834942857144,112.74455090000001,116.00856127777777,1.9264614083732545,57161003.333333336,3,8,3,2015,-0.08315299999999581
114.32,116.309998,114.010002,115.959999,107.160263,42929500,0.703418606722761,0.007009561588420394,2.299995999999993,106.96092542857143,112.4392772,115.92072991111111,1.934717641500256,57684953.333333336,4,8,3,2015,0.7485199999999992
116.040001,117.650002,115.5,117.160004,108.269211,40884700,1.0348500171187602,0.010295321011662582,2.1500020000000006,107.22891885714284,112.18446076666666,115.8354482,1.9488399589056011,58112430.0,0,8,3,2015,1.108947999999998
116.43,117.440002,116.010002,116.5,107.659302,34560700,-0.5633263550798406,-0.005649190220831054,1.4300000000000068,107.35829714285714,111.91882,115.7378930888889,1.9499107673964693,57699560.0,1,8,3,2015,-0.6099090000000018
116.099998,116.519997,114.68,115.010002,106.282379,48286500,-1.2789633356530494,-0.012872124829150303,1.8399969999999968,106.73650257142857,111.70295643333334,115.62758348888889,1.9137939326894031,57283723.333333336,2,8,3,2015,-1.3769229999999908
114.080002,114.349998,111.629997,112.650002,104.101456,68501600,-2.0520080755813797,-0.02073354283455505,2.7200009999999963,106.62560714285713,111.49105813333333,115.49864003333332,1.9142093117862142,56947276.666666664,3,8,3,2015,-2.180923000000007
110.43,111.900002,105.650002,105.760002,97.734299,128275500,-6.1162996605926505,-0.06311340015137362,6.25,105.37409328571428,110.9684871,115.29406434444444,2.123701095292148,59177976.666666664,4,8,3,2015,-6.367157000000006
94.870003,108.800003,92.0,103.120003,95.294647,162206300,-2.4962086237503955,-0.02527892283007493,16.800003000000004,103.78593671428571,110.29161126666666,115.06859064444444,2.104680497767006,63203503.333333336,0,8,3,2015,-2.4396519999999953
111.110001,111.110001,103.5,103.739998,95.867607,103601600,0.601250981075574,0.0059945067997894,7.610000999999997,102.17270014285714,109.63536786666667,114.86393764444443,2.1140082191509477,65597953.333333336,1,8,3,2015,0.572960000000009
107.089996,109.889999,105.050003,109.690002,101.366074,96774600,5.735479555675149,0.05577031334433696,4.839995999999999,101.18653771428572,109.12530166666667,114.69136812222222,2.396293162098,67702133.33333333,2,8,3,2015,5.498466999999991
112.230003,113.239998,110.019997,112.919998,104.350983,84616100,2.9446824585511733,0.029021594462068853,3.2200009999999963,100.7139207142857,108.66290823333333,114.5589877888889,2.4547660381642578,69315256.66666667,3,8,3,2015,2.984909000000002
112.169998,113.309998,111.540001,113.290001,104.692871,53164400,0.3276327545472135,0.0032709720787002243,1.7699969999999894,100.48684814285716,108.17787353333333,114.41299983333334,2.4472956994768,69548580.0,4,8,3,2015,0.3418879999999973
112.029999,114.529999,112.0,112.760002,104.20311,56229300,-0.4678074020914025,-0.004689050454945722,2.5299990000000037,100.50137014285714,107.601383,114.2508818111111,2.4086426933450933,69459550.0,0,8,3,2015,-0.48976100000000145
110.150002,111.879997,107.360001,107.720001,99.54557,76845900,-4.46967465750302,-0.04572644605409671,4.519996000000006,100.76012314285713,106.9101199,114.03080421111112,2.515300097535737,69462533.33333333,1,9,3,2015,-4.657539999999997
110.230003,112.339996,109.129997,112.339996,103.81498,61888800,4.288900048490363,0.041994747042620524,3.2099989999999963,101.97731357142857,106.53074776666666,113.83404026666668,2.571400967387206,67677140.0,2,9,3,2015,4.269410000000008
112.489998,112.779999,110.040001,110.370003,101.994484,53233900,-1.753596638943633,-0.01769154292092271,2.739998,102.85258171428572,106.0925329,113.63832289999999,2.5841390611378974,67751620.0,3,9,3,2015,-1.8204960000000057
108.970001,110.449997,108.510002,109.269997,100.977966,49996300,-0.9966401712469097,-0.010016398765198309,1.9399949999999961,102.79713771428571,105.64067206666667,113.4508546888889,2.5865381125853437,68012753.33333333,4,9,3,2015,-1.016518000000005
111.75,112.559998,110.32,112.309998,103.787254,54843600,2.7820802015362522,0.027440834732302362,2.239998,102.716605,105.33550543333332,113.33012595555556,2.6422907059004324,68359023.33333333,1,9,3,2015,2.8092880000000093
113.760002,114.019997,109.769997,110.150002,101.791168,85010800,-1.9232477236559409,-0.01941982735471778,4.25,102.30207599999999,104.9450966,113.1485378888889,2.6556907724284406,70072113.33333333,2,9,3,2015,-1.9960860000000054
110.269997,113.279999,109.900002,112.57,104.027512,62892800,2.1969921791250124,0.02173206061578821,3.379997000000003,102.27699057142857,104.6411924,112.99434291111109,2.6954232623858485,70934816.66666667,3,9,3,2015,2.2363440000000026
111.790001,114.209999,111.760002,114.209999,105.543083,49915500,1.4568944030882935,0.014463836605386495,2.449996999999996,103.13377814285715,104.4068184,112.88650701111109,2.7126312695213204,71477723.33333333,4,9,3,2015,1.5155709999999942
116.580002,116.889999,114.860001,115.309998,106.559593,58363400,0.9631232773444909,0.009585148116172212,2.029998000000006,103.52586571428571,104.23914056666668,112.79800713333331,2.7171301603085953,71993670.0,0,9,3,2015,1.016510000000011
115.93,116.529999,114.419998,116.279999,107.455994,43341200,0.8412203676491092,0.008377018277925925,2.110000999999997,104.30608142857143,104.18904443333334,112.71159661111112,2.6888149905854135,71105843.33333333,1,9,3,2015,0.8964009999999973
116.25,116.540001,115.440002,116.410004,107.576134,37173500,0.11180390737439705,0.00111741453352233,1.0999989999999968,105.24867685714287,104.25947953333333,112.6023976888889,2.62013126515788,68207006.66666667,2,9,3,2015,0.12013999999999214
115.660004,116.489998,113.720001,113.919998,105.275085,64112600,-2.1389958110969,-0.021622038694956693,2.7699970000000036,105.46122414285715,104.22990800000001,112.48091975555555,2.6491337896908487,67033673.333333336,3,9,3,2015,-2.301048999999992
112.209999,114.300003,111.870003,113.449997,104.840744,74285300,-0.4125772019086926,-0.004134306498763876,2.430000000000007,105.89687785714285,104.17815756666666,112.35921565555556,2.6498973941238337,67746416.66666667,4,9,3,2015,-0.4343410000000034
113.669998,115.370003,113.660004,115.209999,106.467194,50222000,1.5513529739926257,0.015394425179412259,1.7099989999999963,106.24540385714286,104.1686089,112.2541522,2.664684480891044,68131470.0,0,9,3,2015,1.6264500000000055
113.379997,114.18,112.519997,113.400002,104.794556,50346200,-1.5710360507857568,-0.015835076164693724,1.6600030000000032,106.13847142857142,103.9739294,112.1004522,2.589951131297071,67977956.66666667,1,9,3,2015,-1.6726380000000063
113.629997,114.720001,113.300003,114.32,105.644722,35756700,0.8112692418869472,0.008079961434835076,1.4199979999999925,106.00777557142858,103.999496,111.95803836666666,2.41175922474502,65933753.333333336,2,9,3,2015,0.8501660000000015
113.25,115.5,112.370003,115.0,106.273109,50219500,0.5948115420285838,0.00593049521856425,3.129997000000003,105.83879200000001,103.9921031,111.80809202222223,2.397747280305827,64233820.0,3,9,3,2015,0.6283870000000036
116.440002,116.690002,114.019997,114.709999,106.005119,56151900,-0.2521710360426255,-0.0025248952273317724,2.6700050000000033,105.61436128571428,103.97854896666666,111.65639447777778,2.398205739064367,64487690.0,4,9,3,2015,-0.2679900000000117
113.849998,114.57,112.440002,112.440002,103.907394,52109000,-1.9788902835909283,-0.019987325244423162,2.1299979999999863,105.41897685714285,103.87012,111.48149094444445,2.4215466592518844,64793673.333333336,0,9,3,2015,-2.097724999999997
112.830002,113.510002,107.860001,109.059998,100.78389,73365400,-3.0060459412541873,-0.030521538718539822,5.650001000000003,104.83942628571428,103.62060930000001,111.25828707777777,2.469631813933712,65876363.333333336,1,9,3,2015,-3.123503999999997
110.169998,111.540001,108.730003,110.300003,101.929794,66473000,1.1369912393736747,0.011305760747587495,2.8099980000000073,104.19122628571428,103.42962570000002,111.03606044444444,2.4807057738580967,66940106.666666664,2,9,3,2015,1.1459040000000016
109.07,109.620003,107.309998,109.580002,101.264427,63929100,-0.6527698859079445,-0.006549097458518981,2.310005000000004,103.68692214285714,103.26236063333333,110.8362883888889,2.47352317810714,67461526.66666667,3,10,4,2015,-0.6653670000000034
108.010002,111.010002,107.550003,110.379997,102.003716,58019800,0.7300579501624993,0.00727405926825387,3.4599989999999963,103.16677842857143,103.19243596666666,110.61999387777777,2.4510859222707433,67112133.33333333,4,10,4,2015,0.7392889999999994
109.879997,111.370003,109.07,110.779999,102.373367,52064700,0.36238973882090075,0.0036173468928475962,2.300003000000004,102.60967242857144,103.34707156666667,110.41046458888889,2.1659716761997103,64571773.333333336,0,10,4,2015,0.3696510000000046
110.629997,111.739998,109.769997,111.309998,102.863136,48196800,0.4784144688725567,0.00477273703795687,1.9700009999999963,102.16081771428571,103.59935453333334,110.22170955555555,2.106639618912408,60771456.666666664,1,10,4,2015,0.48976899999999546
111.739998,111.769997,109.410004,110.779999,102.373367,46765600,-0.4761365626651637,-0.004772737037956766,2.359993000000003,101.941671,103.8162132,110.02485497777778,2.1100912502257914,58876923.333333336,2,10,4,2015,-0.48976899999999546
110.190002,110.190002,108.209999,109.5,101.190491,61979600,-1.1554528630478789,-0.01162180089803668,1.9800030000000106,101.99975685714286,103.81036043333333,109.82078605555556,1.8503764142749939,57717090.0,3,10,4,2015,-1.1828760000000074
110.0,112.279999,109.489998,112.120003,103.611687,52766100,2.392710990996183,0.023645342355223673,2.7900010000000037,102.24002728571429,103.78571723333334,109.64198365555555,1.8227353037854648,56655423.333333336,4,10,4,2015,2.421196000000009
112.730003,112.75,111.440002,111.599998,103.131142,30467200,-0.4637942049915744,-0.00464873067407874,1.3099979999999931,102.50670085714286,103.7336596,109.46561045555556,1.8234430136547692,55898850.0,0,10,4,2015,-0.48054500000000644
110.82,112.449997,110.68,111.790001,103.306717,33049300,0.1702444059040964,0.0017009965437968365,1.7699969999999894,102.69284385714286,103.70377983333334,109.2984455,1.821929040075391,55126183.333333336,1,10,4,2015,0.17557500000000914
111.290001,111.519997,109.559998,110.209999,101.846626,44462400,-1.4133553387433717,-0.014234383236634035,1.9599990000000105,102.61759514285713,103.78048169999998,109.12374566666666,1.6405354192318957,54046733.333333336,2,10,4,2015,-1.4600910000000056
